HUGO_SYMBOL	Entrez_Gene_Id	Bill_Tumor
NAMPTL	00000	2.31
NANOG	00000	0.08
NANOS1	00000	3.47
NANOS2	00000	0
NANOS3	00000	0.43
NANP	00000	1.95
NANS	00000	15.1
NAP1L1	00000	114.92
NAP1L2	00000	5.83
NAP1L3	00000	2.37
NAP1L4	00000	61.73
NAP1L5	00000	6
NAP1L6	00000	0.51
NAPA	00000	81.57
NAPB	00000	5.24
NAPEPLD	00000	20.37
NAPG	00000	10.09
NAPRT1	00000	48.64
NAPSA	00000	24.94
NARF	00000	12.94
NARFL	00000	17.27
NARG2	00000	9.55
NARS	00000	63.51
NARS2	00000	11.25
NASP	00000	34.31
NAT1	00000	3.41
NAT10	00000	8.38
NAT14	00000	15.94
NAT16	00000	0.01
NAT2	00000	1.19
NAT6	00000	7.36
NAT8	00000	202.88
NAT8L	00000	11.98
NAT9	00000	18.75
NAV1	00000	4.02
NAV2	00000	8.51
NAV3	00000	0.28
NBAS	00000	9.39
NBEA	00000	2.94
NBEAL1	00000	7.36
NBEAL2	00000	29.72
NBL1	00000	29.6
NBN	00000	10.69
NBPF1	00000	20.13
NBPF10	00000	9.15
NBPF11	00000	5.95
NBPF12	00000	2.97
NBPF14	00000	4.56
NBPF15	00000	9.79
NBPF16	00000	1.38
NBPF20	00000	1.12
NBPF24	00000	1.42
NBPF3	00000	3.35
NBPF4	00000	0.01
NBPF6	00000	0
NBPF8	00000	0.08
NBPF9	00000	9.61
NBR1	00000	45.09
NCALD	00000	9.14
NCAM1	00000	3.67
NCAM2	00000	0.35
NCAN	00000	0.01
NCAPD2	00000	7.23
NCAPD3	00000	4.31
NCAPG	00000	0.08
NCAPG2	00000	2.25
NCAPH	00000	0.23
NCAPH2	00000	12.95
NCBP1	00000	6.62
NCBP2	00000	29.02
NCBP2L	00000	0.01
NCCRP1	00000	0.66
NCDN	00000	9.68
NCEH1	00000	7.39
NCF1	00000	1.41
NCF2	00000	1.61
NCF4	00000	2.09
NCK1	00000	8.63
NCK2	00000	19.23
NCKAP1	00000	36.74
NCKAP1L	00000	1.32
NCKAP5	00000	1.53
NCKAP5L	00000	7.32
NCKIPSD	00000	10.18
NCL	00000	135.13
NCLN	00000	14.71
NCMAP	00000	0.35
NCOA1	00000	14.48
NCOA2	00000	10.39
NCOA3	00000	6.6
NCOA4	00000	70.74
NCOA5	00000	12.98
NCOA6	00000	8.82
NCOA7	00000	34.39
NCOR1	00000	48.02
NCOR2	00000	40.59
NCR1	00000	0.1
NCR2	00000	0
NCR3	00000	0.18
NCR3LG1	00000	1.08
NCS1	00000	9.03
NCSTN	00000	45.68
NDC1	00000	3.59
NDC80	00000	0.35
NDE1	00000	7.02
NDEL1	00000	14.85
NDFIP1	00000	53.17
NDFIP2	00000	15.5
NDN	00000	12.95
NDNF	00000	13.88
NDNL2	00000	13.96
NDOR1	00000	4.37
NDP	00000	0.21
NDRG1	00000	266.06
NDRG2	00000	156.3
NDRG3	00000	15.79
NDRG4	00000	2.95
NDST1	00000	19.4
NDST2	00000	10.23
NDST3	00000	0.84
NDST4	00000	0
NDUFA1	00000	96.64
NDUFA10	00000	89.43
NDUFA11	00000	163.33
NDUFA12	00000	51.87
NDUFA13	00000	177.42
NDUFA2	00000	71.88
NDUFA3	00000	139.7
NDUFA4	00000	113.21
NDUFA4L2	00000	16.85
NDUFA5	00000	104.28
NDUFA6	00000	63.33
NDUFA7	00000	49.8
NDUFA8	00000	55.25
NDUFA9	00000	44.61
NDUFAB1	00000	62.18
NDUFAF1	00000	15.17
NDUFAF2	00000	14.86
NDUFAF3	00000	47.27
NDUFAF4	00000	12.01
NDUFAF5	00000	9.75
NDUFAF6	00000	5.89
NDUFAF7	00000	5.7
NDUFB1	00000	213.12
NDUFB10	00000	118.94
NDUFB11	00000	41.22
NDUFB2	00000	173.68
NDUFB3	00000	69.3
NDUFB4	00000	145.93
NDUFB5	00000	84
NDUFB6	00000	29.42
NDUFB7	00000	164.84
NDUFB8	00000	159.3
NDUFB9	00000	169.32
NDUFC1	00000	101.11
NDUFC2	00000	146.91
NDUFC2-KCTD14	00000	0.66
NDUFS1	00000	25.85
NDUFS2	00000	65.09
NDUFS3	00000	78.49
NDUFS4	00000	50.81
NDUFS5	00000	155.87
NDUFS6	00000	51.49
NDUFS7	00000	57.17
NDUFS8	00000	86.47
NDUFV1	00000	158.32
NDUFV2	00000	83.09
NDUFV3	00000	14.87
NEB	00000	1.35
NEBL	00000	24.98
NECAB1	00000	1.57
NECAB2	00000	7.47
NECAB3	00000	8.87
NECAP1	00000	11.84
NECAP2	00000	23.97
NEDD1	00000	4.86
NEDD4	00000	3.3
NEDD4L	00000	35.18
NEDD8	00000	114.37
NEDD8-MDP1	00000	0.4
NEDD9	00000	23.97
NEFH	00000	0.37
NEFM	00000	1.38
NEGR1	00000	7.68
NEIL1	00000	23.53
NEIL2	00000	8.19
NEIL3	00000	0.01
NEK1	00000	4.37
NEK10	00000	0.57
NEK11	00000	3.19
NEK2	00000	0.08
NEK3	00000	6.67
NEK4	00000	8.07
NEK5	00000	0.42
NEK6	00000	5.61
NEK7	00000	15.52
NEK8	00000	5.46
NEK9	00000	20.33
NELFA	00000	14.75
NELFB	00000	19.57
NELFCD	00000	34.23
NELFE	00000	43.99
NELL1	00000	14.68
NELL2	00000	0.34
NEMF	00000	30.25
NENF	00000	41.35
NEO1	00000	18.22
NES	00000	25.29
NET1	00000	26.37
NETO1	00000	0.05
NETO2	00000	2.09
NEU1	00000	34.43
NEU3	00000	2
NEU4	00000	3.27
NEURL1B	00000	7.62
NEURL2	00000	2.81
NEURL4	00000	20
NEUROD1	00000	0
NEUROD2	00000	0.01
NEUROD4	00000	0
NEUROG2	00000	0
NEUROG3	00000	0.01
NEXN	00000	8.59
NF1	00000	9.06
NF2	00000	8.92
NFAM1	00000	0.43
NFASC	00000	18.39
NFAT5	00000	11.7
NFATC1	00000	4.3
NFATC2	00000	1.56
NFATC2IP	00000	13.67
NFATC3	00000	6.72
NFATC4	00000	22.72
NFE2	00000	0.17
NFE2L1	00000	136.15
NFE2L2	00000	56.69
NFE2L3	00000	4.49
NFIA	00000	12.34
NFIB	00000	12.89
NFIC	00000	41.3
NFIL3	00000	8.24
NFIX	00000	14.11
NFKB1	00000	10.95
NFKB2	00000	13.62
NFKBIA	00000	68.34
NFKBIB	00000	14.16
NFKBID	00000	3.35
NFKBIE	00000	4.68
NFKBIL1	00000	13.7
NFKBIZ	00000	6.86
NFRKB	00000	7.76
NFS1	00000	25.74
NFU1	00000	27.49
NFX1	00000	11.15
NFXL1	00000	3.45
NFYA	00000	5.33
NFYB	00000	16.65
NFYC	00000	33.93
NGB	00000	0.01
NGDN	00000	19.19
NGEF	00000	3.54
NGF	00000	3.47
NGFR	00000	2.48
NGFRAP1	00000	218.27
NGLY1	00000	10.08
NGRN	00000	67.03
NHEJ1	00000	10.35
NHLH1	00000	0.03
NHLH2	00000	0.01
NHLRC1	00000	1
NHLRC2	00000	3.89
NHLRC3	00000	10.66
NHLRC4	00000	7.36
NHP2	00000	59.56
NHP2L1	00000	55.54
NHS	00000	2.27
NHSL1	00000	8.02
NHSL2	00000	0.86
NICN1	00000	14.64
NID1	00000	14.19
NID2	00000	8.96
NIF3L1	00000	11.38
NIN	00000	4.28
NINJ1	00000	66.9
NINJ2	00000	0.95
NINL	00000	12.74
NIP7	00000	8.91
NIPA1	00000	5.39
NIPA2	00000	20.56
NIPAL1	00000	6.02
NIPAL2	00000	4.26
NIPAL3	00000	21.77
NIPAL4	00000	0.07
NIPBL	00000	10.27
NIPSNAP1	00000	39.53
NIPSNAP3A	00000	13.33
NIPSNAP3B	00000	2.3
NISCH	00000	35.04
NIT1	00000	28.9
NIT2	00000	31.36
NKAIN1	00000	0.02
NKAIN2	00000	0.11
NKAIN3	00000	0.05
NKAIN4	00000	5.26
NKAP	00000	9.39
NKAPL	00000	1.39
NKD1	00000	1.75
NKD2	00000	3.73
NKG7	00000	3.99
NKIRAS1	00000	6.6
NKIRAS2	00000	17.07
NKPD1	00000	0.04
NKRF	00000	3.75
NKTR	00000	17.14
NKX2-1	00000	0
NKX2-2	00000	0
NKX2-3	00000	0
NKX2-4	00000	0
NKX2-5	00000	0
NKX2-6	00000	0
NKX2-8	00000	0
NKX3-1	00000	0.75
NKX3-2	00000	0.07
NKX6-1	00000	0.04
NKX6-2	00000	0.01
NKX6-3	00000	0.01
NLE1	00000	3.48
NLGN1	00000	0.86
NLGN2	00000	7.68
NLGN3	00000	1.08
NLGN4X	00000	0.25
NLGN4Y	00000	2.41
NLK	00000	13.78
NLN	00000	3.98
NLRC4	00000	0.18
NLRC5	00000	5.15
NLRP1	00000	9.48
NLRP10	00000	0.01
NLRP11	00000	0.09
NLRP12	00000	0.03
NLRP14	00000	0.14
NLRP2	00000	0.03
NLRP3	00000	0.48
NLRP4	00000	0
NLRP5	00000	0
NLRP6	00000	0.42
NLRP7	00000	0
NLRP9	00000	0.15
NLRX1	00000	8.91
NMB	00000	4.38
NMBR	00000	0.07
NMD3	00000	13.8
NME1	00000	24.53
NME1-NME2	00000	180.97
NME2	00000	1.26
NME3	00000	33.79
NME4	00000	57.92
NME5	00000	9.77
NME6	00000	10.38
NME7	00000	9.76
NME8	00000	0.22
NME9	00000	1
NMI	00000	6.5
NMNAT1	00000	6.74
NMNAT2	00000	0.29
NMNAT3	00000	6.51
NMRAL1	00000	23.64
NMRK1	00000	21.98
NMRK2	00000	0.54
NMT1	00000	50.16
NMT2	00000	7.84
NMU	00000	0.01
NMUR1	00000	0.64
NMUR2	00000	0.38
NNAT	00000	1.45
NNMT	00000	8.63
NNT	00000	43.61
NOA1	00000	5.39
NOB1	00000	18.28
NOBOX	00000	0
NOC2L	00000	20.05
NOC3L	00000	3.46
NOC4L	00000	9.21
NOD1	00000	3.01
NOD2	00000	0.2
NODAL	00000	0.06
NOG	00000	0.7
NOL10	00000	8.15
NOL11	00000	12.24
NOL12	00000	8.95
NOL3	00000	13.15
NOL4	00000	0.43
NOL6	00000	8.27
NOL7	00000	39.79
NOL8	00000	10.02
NOL9	00000	3.77
NOLC1	00000	16.78
NOM1	00000	3.91
NOMO1	00000	25
NOMO2	00000	14.66
NOMO3	00000	9.86
NONO	00000	116.67
NOP10	00000	86.22
NOP14	00000	7.1
NOP16	00000	6.05
NOP2	00000	8.81
NOP56	00000	37.44
NOP58	00000	16.42
NOP9	00000	7.44
NOS1	00000	1
NOS1AP	00000	2.04
NOS2	00000	0.19
NOS3	00000	8.57
NOSIP	00000	32.49
NOSTRIN	00000	15.43
NOTCH1	00000	8.72
NOTCH2	00000	10.58
NOTCH2NL	00000	9.45
NOTCH3	00000	28.93
NOTCH4	00000	18.6
NOTUM	00000	1.5
NOV	00000	11.53
NOVA1	00000	4.57
NOVA2	00000	2.13
NOX1	00000	0.03
NOX4	00000	25.28
NOX5	00000	0.36
NOXA1	00000	6.47
NOXO1	00000	0.33
NOXRED1	00000	0.35
NPAP1	00000	0.17
NPAS1	00000	1.05
NPAS2	00000	13.79
NPAS3	00000	0.89
NPAS4	00000	0.56
NPAT	00000	5.05
NPB	00000	0.26
NPBWR1	00000	0
NPC1	00000	12.28
NPC1L1	00000	0.42
NPC2	00000	130.12
NPCDR1	00000	0
NPDC1	00000	26.97
NPEPL1	00000	27.03
NPEPPS	00000	29.75
NPFF	00000	0.8
NPFFR1	00000	0.01
NPFFR2	00000	0.08
NPHP1	00000	4.28
NPHP3	00000	7.47
NPHP4	00000	3.67
NPHS1	00000	10.02
NPHS2	00000	35.94
NPIPA1	00000	34.74
NPIPA2	00000	0.88
NPIPA3	00000	0.31
NPIPA5	00000	0.67
NPIPA7	00000	9.98
NPIPA8	00000	0.46
NPIPB11	00000	0.99
NPIPB15	00000	3.86
NPIPB3	00000	30.43
NPIPB4	00000	21.23
NPIPB5	00000	54.85
NPIPB6	00000	0.26
NPIPB7	00000	0.22
NPIPB8	00000	0.19
NPIPB9	00000	0.49
NPL	00000	12.3
NPLOC4	00000	22.36
NPM1	00000	406.57
NPM2	00000	4.05
NPM3	00000	9.06
NPNT	00000	39.29
NPPA	00000	0.12
NPPB	00000	0
NPPC	00000	1.73
NPR1	00000	21.99
NPR2	00000	6.83
NPR3	00000	21.48
NPRL2	00000	12.26
NPRL3	00000	14.15
NPTN	00000	92.29
NPTX1	00000	0.3
NPTX2	00000	0.12
NPTXR	00000	2.09
NPW	00000	0.22
NPY	00000	0.37
NPY1R	00000	44.08
NPY2R	00000	0
NPY4R	00000	0.06
NPY5R	00000	4.47
NQO1	00000	18.12
NQO2	00000	47.19
NR0B1	00000	0
NR0B2	00000	7.26
NR1D1	00000	7.78
NR1D2	00000	10.4
NR1H2	00000	40.36
NR1H3	00000	16.82
NR1H4	00000	11.25
NR1I2	00000	0.11
NR1I3	00000	5.88
NR2C1	00000	13.29
NR2C2	00000	5.18
NR2C2AP	00000	5.92
NR2E1	00000	0.07
NR2F1	00000	31.94
NR2F2	00000	110.4
NR2F6	00000	26.96
NR3C1	00000	13.27
NR3C2	00000	9.93
NR4A1	00000	222.49
NR4A2	00000	9.64
NR4A3	00000	5.09
NR5A1	00000	0.01
NR5A2	00000	0.61
NR6A1	00000	1.13
NRAP	00000	0.04
NRARP	00000	7.12
NRAS	00000	8.83
NRBF2	00000	5.91
NRBP1	00000	26.45
NRBP2	00000	17.82
NRCAM	00000	7.9
NRD1	00000	26.28
NRDE2	00000	6.03
NREP	00000	38.92
NRF1	00000	5.24
NRG1	00000	2.05
NRG2	00000	0.55
NRG3	00000	0.27
NRG4	00000	1.66
NRGN	00000	18.82
NRIP1	00000	7.08
NRIP2	00000	8.53
NRIP3	00000	0.46
NRK	00000	4.97
NRL	00000	2.03
NRM	00000	7.48
NRN1	00000	6.03
NRN1L	00000	0.42
NRP1	00000	36.82
NRP2	00000	5.05
NRROS	00000	2.64
NRSN1	00000	0.14
NRSN2	00000	18.28
NRTN	00000	2.88
NRXN1	00000	0.23
NRXN2	00000	3.55
NRXN3	00000	0.98
NSA2	00000	52
NSD1	00000	8.91
NSDHL	00000	7.53
NSF	00000	9.51
NSFL1C	00000	41.04
NSL1	00000	10.1
NSMAF	00000	7.91
NSMCE1	00000	27.88
NSMCE2	00000	9.43
NSMCE4A	00000	17.21
NSMF	00000	20.95
NSRP1	00000	20.97
NSUN2	00000	14.97
NSUN3	00000	3.3
NSUN4	00000	6.95
NSUN5	00000	9.07
NSUN6	00000	3.24
NSUN7	00000	3.52
NT5C	00000	26.97
NT5C1A	00000	0.12
NT5C1B	00000	0.11
NT5C2	00000	28.77
NT5C3A	00000	9.44
NT5C3B	00000	37.25
NT5DC1	00000	12.94
NT5DC2	00000	18.5
NT5DC3	00000	0.96
NT5DC4	00000	0.2
NT5E	00000	4.77
NT5M	00000	2.79
NTAN1	00000	24.56
NTF3	00000	4.38
NTF4	00000	0.21
NTHL1	00000	10.07
NTM	00000	2.49
NTMT1	00000	16.68
NTN1	00000	1.24
NTN3	00000	0.08
NTN4	00000	92.57
NTN5	00000	0.27
NTNG1	00000	2.37
NTNG2	00000	0.71
NTPCR	00000	30.19
NTRK1	00000	0.27
NTRK2	00000	21.48
NTRK3	00000	3.77
NTS	00000	13.63
NTSR1	00000	0.72
NTSR2	00000	0
NUAK1	00000	3.4
NUAK2	00000	35.87
NUB1	00000	27.23
NUBP1	00000	22.13
NUBP2	00000	28.49
NUBPL	00000	6.04
NUCB1	00000	156.44
NUCB2	00000	30.89
NUCKS1	00000	83.9
NUDC	00000	48.17
NUDCD1	00000	4.12
NUDCD2	00000	11.01
NUDCD3	00000	26.03
NUDT1	00000	5.44
NUDT10	00000	1.2
NUDT11	00000	0.37
NUDT12	00000	10.14
NUDT13	00000	2.52
NUDT14	00000	26
NUDT15	00000	9.4
NUDT16	00000	16.25
NUDT16L1	00000	33.19
NUDT17	00000	2.97
NUDT18	00000	5.34
NUDT19	00000	4.13
NUDT2	00000	11.02
NUDT21	00000	25.28
NUDT22	00000	36.28
NUDT3	00000	18.18
NUDT4	00000	90.72
NUDT5	00000	17.24
NUDT6	00000	8.89
NUDT7	00000	10.95
NUDT8	00000	11.04
NUDT9	00000	26.68
NUF2	00000	0.25
NUFIP1	00000	2.1
NUFIP2	00000	6.65
NUGGC	00000	2.14
NUMA1	00000	85.67
NUMB	00000	29.98
NUMBL	00000	5.11
NUP107	00000	6.02
NUP133	00000	9.25
NUP153	00000	7.83
NUP155	00000	3.55
NUP160	00000	9.44
NUP188	00000	7.7
NUP205	00000	9.31
NUP210	00000	4.22
NUP210L	00000	0.02
NUP214	00000	19.71
NUP35	00000	5.15
NUP37	00000	5.93
NUP43	00000	7.95
NUP50	00000	8.6
NUP54	00000	9.16
NUP62	00000	15.38
NUP62CL	00000	3.51
NUP85	00000	10.67
NUP88	00000	27.19
NUP93	00000	18.32
NUP98	00000	18.05
NUPL1	00000	7.89
NUPL2	00000	15.16
NUPR1	00000	138.09
NUPR1L	00000	9.88
NUS1	00000	15.02
NUSAP1	00000	1.26
NUTF2	00000	40.25
NUTM1	00000	0.01
NUTM2A	00000	1.03
NUTM2B	00000	1.3
NUTM2D	00000	4.13
NUTM2E	00000	0.09
NUTM2F	00000	0.04
NUTM2G	00000	0.27
NVL	00000	7
NWD1	00000	0.24
NXF1	00000	39.58
NXF2	00000	0
NXF2B	00000	0.13
NXF3	00000	0.5
NXF5	00000	0.02
NXN	00000	10.22
NXNL1	00000	0
NXNL2	00000	3.03
NXPE1	00000	0.02
NXPE2	00000	0.09
NXPE3	00000	2.24
NXPE4	00000	0.29
NXPH1	00000	0
NXPH2	00000	1.83
NXPH3	00000	1.49
NXPH4	00000	0.57
NXT1	00000	8.36
NXT2	00000	4.75
NYAP1	00000	3.13
NYAP2	00000	0.04
NYNRIN	00000	7.9
NYX	00000	0.38
OAF	00000	33.94
OARD1	00000	25.44
OAS1	00000	9.28
OAS2	00000	4.22
OAS3	00000	4.09
OASL	00000	0.7
OAT	00000	34.14
OAZ1	00000	409.18
OAZ2	00000	59.99
OAZ3	00000	0.82
OBFC1	00000	12.16
OBP2A	00000	0
OBP2B	00000	0.01
OBSCN	00000	10.5
OBSL1	00000	77.07
OCA2	00000	0.29
OCEL1	00000	24.24
OCIAD1	00000	81.71
OCIAD2	00000	56.92
OCLM	00000	0.18
OCLN	00000	13.64
OCM	00000	0.19
OCRL	00000	7.59
OCSTAMP	00000	0.01
ODAM	00000	2.04
ODC1	00000	37.62
ODF1	00000	0
ODF2	00000	9.99
ODF2L	00000	12.16
ODF3B	00000	5.25
ODF3L1	00000	0.18
ODF3L2	00000	0.11
ODF4	00000	0.01
OFCC1	00000	0.02
OFD1	00000	9.78
OGDH	00000	63.96
OGDHL	00000	51.24
OGFOD1	00000	15.62
OGFOD2	00000	7.5
OGFOD3	00000	12.37
OGFR	00000	22.54
OGFRL1	00000	5.36
OGG1	00000	19.51
OGN	00000	6.5
OGT	00000	32.95
OIP5	00000	0.21
OIT3	00000	0.51
OLA1	00000	26.11
OLAH	00000	0.44
OLFM1	00000	18.78
OLFM2	00000	8.38
OLFM3	00000	0.14
OLFM4	00000	0.35
OLFML1	00000	6.87
OLFML2A	00000	4.67
OLFML2B	00000	5.19
OLFML3	00000	46.72
OLIG1	00000	2.74
OLIG2	00000	0.06
OLIG3	00000	0.06
OLR1	00000	1.92
OMA1	00000	13.5
OMD	00000	1.67
OMG	00000	0.16
OMP	00000	0.18
ONECUT1	00000	0.05
ONECUT2	00000	0.04
ONECUT3	00000	0
OOEP	00000	0.13
OOSP1	00000	0
OPA1	00000	12.51
OPA3	00000	7.3
OPCML	00000	0.96
OPHN1	00000	3.51
OPLAH	00000	10.81
OPN1SW	00000	0.02
OPN3	00000	5.73
OPN4	00000	0
OPN5	00000	0.01
OPRK1	00000	0
OPRL1	00000	0.41
OPRM1	00000	0
OPTC	00000	0
OPTN	00000	41.54
OR10A2	00000	0.02
OR10A5	00000	0
OR10AD1	00000	0.37
OR10C1	00000	0
OR10G2	00000	0
OR10G3	00000	0
OR10H1	00000	0.03
OR10J3	00000	0
OR10K1	00000	0
OR10K2	00000	0
OR10P1	00000	0
OR10Q1	00000	0
OR10V1	00000	0
OR10W1	00000	0
OR11H4	00000	0.01
OR11L1	00000	0
OR12D2	00000	0
OR13A1	00000	0.03
OR13C2	00000	0.02
OR13G1	00000	0
OR13J1	00000	0
OR14I1	00000	0.02
OR1B1	00000	0.01
OR1D2	00000	0.01
OR1E1	00000	0.01
OR1E2	00000	0
OR1F1	00000	0.02
OR1G1	00000	0
OR1J1	00000	0.01
OR1J2	00000	0
OR1J4	00000	0
OR1K1	00000	0
OR1L4	00000	0
OR1L8	00000	0.04
OR1N1	00000	0
OR1N2	00000	0
OR1Q1	00000	0
OR2A1	00000	0.5
OR2A14	00000	0.02
OR2A25	00000	0.03
OR2A4	00000	0.03
OR2A42	00000	0.23
OR2A5	00000	0.04
OR2A7	00000	1.8
OR2AE1	00000	0.04
OR2AG2	00000	0.01
OR2AT4	00000	0.01
OR2B11	00000	0.01
OR2B6	00000	0.01
OR2C1	00000	0.09
OR2C3	00000	0.01
OR2G6	00000	0.06
OR2H1	00000	0
OR2H2	00000	0.01
OR2L13	00000	0
OR2S2	00000	0
OR2T10	00000	0.61
OR2T11	00000	0.02
OR2T2	00000	0.03
OR2T29	00000	0.06
OR2T3	00000	0.04
OR2T34	00000	0
OR2T35	00000	0
OR2T5	00000	0
OR2T8	00000	0
OR2V1	00000	0
OR2V2	00000	0
OR2W3	00000	0.1
OR2Z1	00000	0
OR3A1	00000	0
OR3A2	00000	0
OR3A3	00000	0
OR4A47	00000	0
OR4C6	00000	0.01
OR4D1	00000	0
OR4D10	00000	0
OR4D11	00000	0
OR4D9	00000	0
OR4F15	00000	0
OR4F17	00000	0
OR4F21	00000	0
OR4K2	00000	0
OR4N2	00000	0
OR4N4	00000	0
OR4X2	00000	0
OR51A7	00000	0
OR51B4	00000	0.01
OR51B5	00000	0.02
OR51E1	00000	0.64
OR51E2	00000	0.31
OR51Q1	00000	0.01
OR51T1	00000	0
OR52B6	00000	0.04
OR52H1	00000	0
OR52J3	00000	0
OR52N1	00000	0
OR52N2	00000	0.06
OR52N4	00000	0.22
OR52R1	00000	0
OR56A3	00000	0
OR56B1	00000	0
OR56B3P	00000	0.03
OR56B4	00000	0.04
OR5A1	00000	0
OR5AK2	00000	0.01
OR5B12	00000	0.01
OR5C1	00000	0
OR5K2	00000	0.14
OR5M11	00000	0
OR5M8	00000	0
OR6B2	00000	0.02
OR6B3	00000	0
OR6C70	00000	0
OR6S1	00000	0
OR6T1	00000	0
OR7A5	00000	0.06
OR7C1	00000	0.07
OR7D2	00000	0.03
OR8B2	00000	0
OR8B3	00000	0
OR8G5	00000	0
OR8S1	00000	0.01
OR9A2	00000	0
OR9A4	00000	0
ORAI1	00000	7.33
ORAI2	00000	18.09
ORAI3	00000	13.21
ORAOV1	00000	8.33
ORC1	00000	0.18
ORC2	00000	5.43
ORC3	00000	7.4
ORC4	00000	13.83
ORC5	00000	3.69
ORC6	00000	0.34
ORM1	00000	0.02
ORM2	00000	0
ORMDL1	00000	29.17
ORMDL2	00000	16.8
ORMDL3	00000	36.31
OS9	00000	143.23
OSBP	00000	30.6
OSBP2	00000	3.55
OSBPL10	00000	7.57
OSBPL11	00000	3.45
OSBPL1A	00000	15.3
OSBPL2	00000	16.75
OSBPL3	00000	16.61
OSBPL5	00000	9.06
OSBPL6	00000	0.57
OSBPL7	00000	5.31
OSBPL8	00000	14.3
OSBPL9	00000	47.68
OSCAR	00000	0.6
OSCP1	00000	9.67
OSER1	00000	12.55
OSGEP	00000	15.55
OSGEPL1	00000	4.19
OSGIN1	00000	2.65
OSGIN2	00000	5.77
OSM	00000	0.66
OSMR	00000	6.92
OSR1	00000	0.97
OSR2	00000	2.49
OST4	00000	201.46
OSTC	00000	30.09
OSTF1	00000	14.49
OSTM1	00000	8.88
OSTN	00000	0.1
OTC	00000	0.03
OTOA	00000	0.06
OTOF	00000	0.02
OTOG	00000	0.01
OTOGL	00000	1.33
OTOP2	00000	0
OTOR	00000	0
OTOS	00000	0
OTP	00000	0
OTUB1	00000	44.54
OTUB2	00000	0.79
OTUD1	00000	13.04
OTUD3	00000	1.99
OTUD4	00000	8.05
OTUD5	00000	27.26
OTUD6A	00000	0
OTUD6B	00000	2.88
OTUD7A	00000	0.69
OTUD7B	00000	4.5
OTX1	00000	0.01
OTX2	00000	0.01
OVCA2	00000	20.67
OVCH1	00000	0.21
OVCH1-AS1	00000	0.04
OVGP1	00000	1.38
OVOL1	00000	4.21
OVOL2	00000	2.33
OVOL3	00000	0.02
OXA1L	00000	45.65
OXCT1	00000	30.01
OXCT2	00000	0.6
OXER1	00000	6.39
OXGR1	00000	2.36
OXLD1	00000	17.51
OXNAD1	00000	6.33
OXR1	00000	16.15
OXSM	00000	6.74
OXSR1	00000	13.21
OXT	00000	1.74
OXTR	00000	0.31
P2RX1	00000	1.53
P2RX2	00000	1.17
P2RX3	00000	0.02
P2RX4	00000	10.95
P2RX5	00000	0.06
P2RX5-TAX1BP3	00000	0.32
P2RX6	00000	0.55
P2RX7	00000	0.8
P2RY1	00000	0.37
P2RY10	00000	0.3
P2RY11	00000	3.89
P2RY12	00000	0.32
P2RY13	00000	0.86
P2RY14	00000	0.77
P2RY2	00000	1.48
P2RY4	00000	0.04
P2RY6	00000	1.59
P2RY8	00000	0.81
P4HA1	00000	12.38
P4HA2	00000	16.34
P4HA3	00000	0.92
P4HB	00000	180.68
P4HTM	00000	23.67
PA2G4	00000	32.01
PAAF1	00000	7.87
PABPC1	00000	219.16
PABPC1L	00000	26.2
PABPC1L2A	00000	0
PABPC3	00000	0.38
PABPC4	00000	48.32
PABPC4L	00000	0.78
PABPC5	00000	0.6
PABPN1	00000	85.31
PABPN1L	00000	0
PACRG	00000	6.65
PACRGL	00000	5.26
PACS1	00000	25.95
PACS2	00000	22.96
PACSIN1	00000	0.33
PACSIN2	00000	45.12
PACSIN3	00000	10.95
PADI1	00000	0.05
PADI2	00000	15.1
PADI3	00000	0.08
PADI4	00000	0.04
PAEP	00000	0.02
PAF1	00000	30.15
PAFAH1B1	00000	34.3
PAFAH1B2	00000	22.18
PAFAH1B3	00000	12.65
PAFAH2	00000	13.87
PAG1	00000	1.55
PAGE1	00000	0
PAGE2	00000	0
PAGE2B	00000	0.01
PAGE3	00000	0
PAGE4	00000	3.66
PAGE5	00000	0.07
PAGR1	00000	10.65
PAH	00000	113.22
PAICS	00000	23.72
PAIP1	00000	28.87
PAIP2	00000	59.12
PAIP2B	00000	4.94
PAK1	00000	15.92
PAK1IP1	00000	4.32
PAK2	00000	17.43
PAK3	00000	0.34
PAK4	00000	37.79
PAK6	00000	4.77
PAK7	00000	0.13
PALB2	00000	3.14
PALD1	00000	1.9
PALLD	00000	46.54
PALM	00000	49.93
PALM2	00000	0.41
PALM2-AKAP2	00000	1.73
PALM3	00000	45.24
PALMD	00000	7.24
PAM	00000	71.95
PAM16	00000	20.46
PAMR1	00000	6.31
PAN2	00000	31.85
PAN3	00000	9.21
PANK1	00000	15.59
PANK2	00000	16.8
PANK3	00000	7.74
PANK4	00000	9.7
PANX1	00000	3.93
PANX2	00000	1.86
PAOX	00000	4.72
PAPD4	00000	12.45
PAPD5	00000	5.11
PAPD7	00000	6.38
PAPLN	00000	16
PAPOLA	00000	48.58
PAPOLG	00000	3.06
PAPPA	00000	5.83
PAPPA-AS1	00000	3.57
PAPPA2	00000	2.94
PAPSS1	00000	20.18
PAPSS2	00000	9.45
PAQR3	00000	5.32
PAQR4	00000	0.94
PAQR5	00000	29.62
PAQR6	00000	1.68
PAQR7	00000	21.64
PAQR8	00000	11.77
PAQR9	00000	0
